analysis_text_policy_note,analysis_text_policy_passed,analysis_text_source,article_url,code_label,code_note,data_label,data_named_public_benchmark,data_note,data_public_benchmark_name,data_public_benchmark_note,data_public_external_dataset,data_public_external_dataset_note,data_public_external_dataset_type,doi,note,paper_id,phm_relevant,relevance_confidence,relevance_label,relevance_note,relevance_review_required,repro_audit_eligible,repro_score,retrieval_status,review_required,source,text_provider,title,track,year
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3138,A5,,A5,False,,,,False,,,10.36001/ijphm.2022.v13i2.3138,,ijphm-2022-3138,,,,,False,True,0,full_text,False,ijphm,pypdf,Anomaly Detection of Servomotors Subject to Highly Accelerated Limit Testing,Technical Papers,2022
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3160,A5,,A5,False,,,,False,,,10.36001/ijphm.2022.v13i2.3160,,ijphm-2022-3160,,,,,False,True,0,full_text,False,ijphm,pypdf,Automated Fault Tree Learning from Continuous-valued Sensor Data,Technical Papers,2022
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3205,A5,,A5,False,,,,False,,,10.36001/ijphm.2022.v13i2.3205,,ijphm-2022-3205,,,,,False,True,0,full_text,False,ijphm,pypdf,A Methodology for Selection of Condition Monitoring Techniques for Rotating Machinery,Technical Papers,2022
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3267,A5,,A5,True,,CWRU,"In addition, publicly available bearing datasets, CWRU (Case Western Reserve University, n.d.) and PU (Kimotho et al., 2016) are used to validate the proposed method.",True,"In addition, publicly available bearing datasets, CWRU (Case Western Reserve University, n.d.) and PU (Kimotho et al., 2016) are used to validate the proposed method.",named_benchmark,10.36001/ijphm.2022.v13i2.3267,,ijphm-2022-3267,,,,,False,True,0,full_text,False,ijphm,pypdf,Similarity-based Multi-source Transfer Learning Approach for Time Series Classification,Technical Papers,2022
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3284,A5,,A5,True,,C-MAPSS,"This was originally completed as part of the 2021 PHM Society Data Challenge, which used the new Commercial Modular Aero- Propulsion System Simulation (N-CMAPSS) data set (Chao, Kulkarni, Goebel, & Fink, 2021).",True,"This was originally completed as part of the 2021 PHM Society Data Challenge, which used the new Commercial Modular Aero- Propulsion System Simulation (N-CMAPSS) data set (Chao, Kulkarni, Goebel, & Fink, 2021).",named_benchmark,10.36001/ijphm.2022.v13i2.3284,,ijphm-2022-3284,,,,,False,True,0,full_text,False,ijphm,pypdf,Evaluating Image Classification Deep Convolutional Neural Network Architectures for Remaining Useful Life Estimation of Turbofan Engines,Technical Papers,2022
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3045,A5,,A5,False,,,,False,,,10.36001/ijphm.2022.v13i1.3045,,ijphm-2022-3045,,,,,False,True,0,full_text,False,ijphm,pypdf,Data-driven approach for labelling process plant event data,Technical Papers,2022
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3064,A1,Link for the Repository containing the Simulink model for Case study (600 sec) Simulink model for long run (5700 sec) https://drive.google.com/drive/folders/1MDzJ8g7lI92xbhBn,A5,False,,,,False,,,10.36001/ijphm.2022.v13i1.3064,Link for the Repository containing the Simulink model for Case study (600 sec) Simulink model for long run (5700 sec) https://drive.google.com/drive/folders/1MDzJ8g7lI92xbhBn,ijphm-2022-3064,,,,,False,True,4,full_text,False,ijphm,pypdf,Development of a Model for Predicting Brake Friction Lining Thickness and Brake Temperature,Technical Papers,2022
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3072,A5,,A5,False,,,,False,,,10.36001/ijphm.2022.v13i1.3072,,ijphm-2022-3072,,,,,False,True,0,full_text,False,ijphm,pypdf,Remaining Useful Life Prognosis of Aircraft Brakes,Technical Papers,2022
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3096,A1,"code to reproduce the results of this paper is available on GitHub:www.github.com/tilman151/self-supervised-ssl 2. RELA TEDWORK This section gives an overview of the current state of the literature. First, we will discussRULestimation with Deep Neural Networks (DNNs). Se",A5,True,,C-MAPSS,"Evaluation Procedure The baseline, our approach and the competingSSLmethods are evaluated on each of the subsets of the C-MAPSS dataset subject to each of our selected data scenarios.",True,"Evaluation Procedure The baseline, our approach and the competingSSLmethods are evaluated on each of the subsets of the C-MAPSS dataset subject to each of our selected data scenarios.",named_benchmark,10.36001/ijphm.2022.v13i1.3096,"code to reproduce the results of this paper is available on GitHub:www.github.com/tilman151/self-supervised-ssl 2. RELA TEDWORK This section gives an overview of the current state of the literature. First, we will discussRULestimation with Deep Neural Networks (DNNs). Se",ijphm-2022-3096,,,,,False,True,4,full_text,False,ijphm,pypdf,Improving Semi-Supervised Learning for Remaining Useful Lifetime Estimation Through Self-Supervision,Technical Papers,2022
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3105,A5,,A5,False,,,,False,,,10.36001/ijphm.2022.v13i1.3105,,ijphm-2022-3105,,,,,False,True,0,full_text,False,ijphm,pypdf,Condition Classification of Fibre Ropes during Cyclic Bend over Sheave testing Using Machine Learning,Technical Papers,2022
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3106,A5,,A5,False,,,,False,,,10.36001/ijphm.2022.v13i1.3106,,ijphm-2022-3106,,,,,False,True,0,full_text,False,ijphm,pypdf,Optimal Maintenance Policy for Corroded Oil and Gas Pipelines using Markov Decision Processes,Technical Papers,2022
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3107,A5,,A5,False,,,,False,,,10.36001/ijphm.2022.v13i1.3107,,ijphm-2022-3107,,,,,False,True,0,full_text,False,ijphm,pypdf,Emergence of Machine Learning Techniques in Ultrasonic Guided Wave-based Structural Health Monitoring,Technical Papers,2022
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3120,A5,,A5,False,,,,False,,,10.36001/ijphm.2022.v13i1.3120,,ijphm-2022-3120,,,,,False,True,0,full_text,False,ijphm,pypdf,Development of Short-Term Forecasting Models Using Plant Asset Data and Feature Selection,Technical Papers,2022
Final labels were computed from extracted full paper text.,True,full_text,https://papers.phmsociety.org/index.php/ijphm/article/view/3134,A5,,A5,False,,,,False,,,10.36001/ijphm.2022.v13i1.3134,,ijphm-2022-3134,,,,,False,True,0,full_text,False,ijphm,pypdf,Review for State-of-the-Art Health Monitoring Technologies on Airframe Fuel Pumps,Technical Papers,2022
